pairID,gold_label
13665,contradiction
13666,neutral
13667,neutral
13668,entailment
13669,entailment
13670,neutral
13671,contradiction
13672,contradiction
13673,neutral
13674,contradiction
13675,contradiction
13676,neutral
13677,entailment
13678,contradiction
13679,neutral
13680,neutral
13681,entailment
13682,neutral
13683,entailment
13684,contradiction
13685,entailment
13686,contradiction
13687,entailment
13688,entailment
13689,entailment
13690,contradiction
13691,contradiction
13692,neutral
13693,entailment
13694,neutral
13695,contradiction
13696,entailment
13697,neutral
13698,contradiction
13699,neutral
13700,entailment
13701,neutral
13702,neutral
13703,entailment
13704,contradiction
13705,entailment
13706,neutral
13707,contradiction
13708,contradiction
13709,entailment
13710,entailment
13711,contradiction
13712,contradiction
13713,entailment
13714,contradiction
13715,contradiction
13716,neutral
13717,neutral
13718,neutral
13719,contradiction
13720,contradiction
13721,neutral
13722,neutral
13723,neutral
13724,neutral
13725,contradiction
13726,neutral
13727,contradiction
13728,entailment
13729,entailment
13730,neutral
13731,neutral
13732,contradiction
13733,entailment
13734,contradiction
13735,contradiction
13736,contradiction
13737,neutral
13738,contradiction
13739,entailment
13740,contradiction
13741,neutral
13742,neutral
13743,entailment
13744,contradiction
13745,entailment
13746,entailment
13747,neutral
13748,neutral
13749,entailment
13750,contradiction
13751,entailment
13752,entailment
13753,neutral
13754,neutral
13755,contradiction
13756,contradiction
13757,entailment
13758,contradiction
13759,entailment
13760,neutral
13761,neutral
13762,contradiction
13763,entailment
13764,entailment
13765,entailment
13766,contradiction
13767,contradiction
13768,contradiction
13769,entailment
13770,entailment
13771,neutral
13772,contradiction
13773,neutral
13774,entailment
13775,entailment
13776,entailment
13777,entailment
13778,neutral
13779,neutral
13780,entailment
13781,entailment
13782,entailment
13783,entailment
13784,entailment
13785,entailment
13786,contradiction
13787,contradiction
13788,entailment
13789,neutral
13790,entailment
13791,entailment
13792,entailment
13793,contradiction
13794,entailment
13795,contradiction
13796,entailment
13797,entailment
13798,entailment
13799,neutral
13800,contradiction
13801,entailment
13802,entailment
13803,contradiction
13804,neutral
13805,contradiction
13806,entailment
13807,contradiction
13808,entailment
13809,neutral
13810,entailment
13811,contradiction
13812,contradiction
13813,contradiction
13814,entailment
13815,neutral
13816,entailment
13817,neutral
13818,contradiction
13819,entailment
13820,neutral
13821,contradiction
13822,contradiction
13823,contradiction
13824,neutral
13825,contradiction
13826,contradiction
13827,contradiction
13828,neutral
13829,entailment
13830,neutral
13831,neutral
13832,neutral
13833,contradiction
13834,neutral
13835,entailment
13836,neutral
13837,entailment
13838,entailment
13839,contradiction
13840,neutral
13841,entailment
13842,contradiction
13843,contradiction
13844,contradiction
13845,contradiction
13846,neutral
13847,entailment
13848,entailment
13849,contradiction
13850,contradiction
13851,entailment
13852,contradiction
13853,neutral
13854,neutral
13855,entailment
13856,contradiction
13857,entailment
13858,contradiction
13859,neutral
13860,entailment
13861,neutral
13862,neutral
13863,entailment
13864,neutral
13865,neutral
13866,contradiction
13867,neutral
13868,entailment
13869,entailment
13870,contradiction
13871,entailment
13872,entailment
13873,entailment
13874,contradiction
13875,contradiction
13876,neutral
13877,contradiction
13878,neutral
13879,entailment
13880,neutral
13881,entailment
13882,entailment
13883,entailment
13884,neutral
13885,contradiction
13886,neutral
13887,neutral
13888,entailment
13889,entailment
13890,contradiction
13891,entailment
13892,entailment
13893,contradiction
13894,neutral
13895,entailment
13896,neutral
13897,neutral
13898,contradiction
13899,entailment
13900,neutral
13901,contradiction
13902,contradiction
13903,contradiction
13904,neutral
13905,entailment
13906,entailment
13907,contradiction
13908,contradiction
13909,contradiction
13910,contradiction
13911,entailment
13912,neutral
13913,neutral
13914,neutral
13915,entailment
13916,entailment
13917,entailment
13918,entailment
13919,entailment
13920,entailment
13921,neutral
13922,entailment
13923,neutral
13924,entailment
13925,contradiction
13926,entailment
13927,entailment
13928,entailment
13929,contradiction
13930,contradiction
13931,entailment
13932,neutral
13933,contradiction
13934,entailment
13935,entailment
13936,contradiction
13937,contradiction
13938,entailment
13939,contradiction
13940,entailment
13941,entailment
13942,contradiction
13943,entailment
13944,entailment
13945,neutral
13946,contradiction
13947,neutral
13948,contradiction
13949,contradiction
13950,neutral
13951,contradiction
13952,neutral
13953,contradiction
13954,neutral
13955,contradiction
13956,entailment
13957,neutral
13958,neutral
13959,contradiction
13960,contradiction
13961,neutral
13962,contradiction
13963,entailment
13964,entailment
13965,entailment
13966,contradiction
13967,neutral
13968,entailment
13969,contradiction
13970,entailment
13971,contradiction
13972,entailment
13973,neutral
13974,contradiction
13975,neutral
13976,neutral
13977,contradiction
13978,contradiction
13979,neutral
13980,contradiction
13981,entailment
13982,neutral
13983,entailment
13984,contradiction
13985,contradiction
13986,contradiction
13987,entailment
13988,contradiction
13989,neutral
13990,entailment
13991,entailment
13992,neutral
13993,contradiction
13994,neutral
13995,entailment
13996,entailment
13997,entailment
13998,entailment
13999,neutral
14000,entailment
14001,contradiction
14002,contradiction
14003,neutral
14004,neutral
14005,contradiction
14006,neutral
14007,entailment
14008,contradiction
14009,entailment
14010,contradiction
14011,entailment
14012,neutral
14013,entailment
14014,neutral
14015,entailment
14016,contradiction
14017,neutral
14018,neutral
14019,entailment
14020,entailment
14021,entailment
14022,entailment
14023,entailment
14024,contradiction
14025,entailment
14026,entailment
14027,neutral
14028,entailment
14029,neutral
14030,entailment
14031,entailment
14032,neutral
14033,entailment
14034,entailment
14035,entailment
14036,entailment
14037,contradiction
14038,contradiction
14039,neutral
14040,entailment
14041,neutral
14042,contradiction
14043,neutral
14044,entailment
14045,entailment
14046,entailment
14047,entailment
14048,entailment
14049,neutral
14050,entailment
14051,entailment
14052,entailment
14053,contradiction
14054,neutral
14055,contradiction
14056,neutral
14057,contradiction
14058,neutral
14059,entailment
14060,entailment
14061,contradiction
14062,entailment
14063,entailment
14064,contradiction
14065,neutral
14066,entailment
14067,neutral
14068,entailment
14069,entailment
14070,entailment
14071,contradiction
14072,neutral
14073,contradiction
14074,contradiction
14075,contradiction
14076,contradiction
14077,neutral
14078,entailment
14079,entailment
14080,neutral
14081,contradiction
14082,entailment
14083,entailment
14084,contradiction
14085,contradiction
14086,entailment
14087,entailment
14088,entailment
14089,neutral
14090,neutral
14091,neutral
14092,entailment
14093,neutral
14094,contradiction
14095,entailment
14096,neutral
14097,neutral
14098,contradiction
14099,entailment
14100,neutral
14101,neutral
14102,contradiction
14103,contradiction
14104,contradiction
14105,contradiction
14106,contradiction
14107,neutral
14108,neutral
14109,contradiction
14110,contradiction
14111,neutral
14112,contradiction
14113,entailment
14114,neutral
14115,contradiction
14116,neutral
14117,entailment
14118,entailment
14119,entailment
14120,contradiction
14121,entailment
14122,neutral
14123,entailment
14124,contradiction
14125,contradiction
14126,entailment
14127,contradiction
14128,neutral
14129,contradiction
14130,contradiction
14131,entailment
14132,neutral
14133,entailment
14134,neutral
14135,entailment
14136,neutral
14137,neutral
14138,neutral
14139,entailment
14140,entailment
14141,neutral
14142,neutral
14143,neutral
14144,contradiction
14145,entailment
14146,neutral
14147,entailment
14148,entailment
14149,neutral
14150,entailment
14151,neutral
14152,entailment
14153,neutral
14154,neutral
14155,entailment
14156,entailment
14157,entailment
14158,entailment
14159,entailment
14160,neutral
14161,contradiction
14162,entailment
14163,neutral
14164,entailment
14165,contradiction
14166,neutral
14167,contradiction
14168,entailment
14169,neutral
14170,neutral
14171,neutral
14172,neutral
14173,neutral
14174,entailment
14175,entailment
14176,neutral
14177,neutral
14178,entailment
14179,neutral
14180,entailment
14181,entailment
14182,entailment
14183,entailment
14184,entailment
14185,contradiction
14186,neutral
14187,neutral
14188,neutral
14189,entailment
14190,neutral
14191,neutral
14192,neutral
14193,neutral
14194,neutral
14195,neutral
14196,entailment
14197,contradiction
14198,neutral
14199,neutral
14200,contradiction
14201,contradiction
14202,entailment
14203,neutral
14204,contradiction
14205,contradiction
14206,entailment
14207,entailment
14208,entailment
14209,neutral
14210,neutral
14211,neutral
14212,neutral
14213,contradiction
14214,neutral
14215,entailment
14216,entailment
14217,entailment
14218,neutral
14219,contradiction
14220,neutral
14221,entailment
14222,contradiction
14223,neutral
14224,entailment
14225,contradiction
14226,entailment
14227,neutral
14228,neutral
14229,entailment
14230,neutral
14231,neutral
14232,neutral
14233,contradiction
14234,entailment
14235,entailment
14236,entailment
14237,neutral
14238,contradiction
14239,contradiction
14240,entailment
14241,contradiction
14242,contradiction
14243,entailment
14244,entailment
14245,neutral
14246,entailment
14247,entailment
14248,contradiction
14249,contradiction
14250,entailment
14251,neutral
14252,neutral
14253,neutral
14254,neutral
14255,entailment
14256,contradiction
14257,entailment
14258,neutral
14259,neutral
14260,neutral
14261,entailment
14262,entailment
14263,entailment
14264,neutral
14265,contradiction
14266,neutral
14267,entailment
14268,neutral
14269,entailment
14270,neutral
14271,entailment
14272,entailment
14273,neutral
14274,neutral
14275,neutral
14276,neutral
14277,contradiction
14278,contradiction
14279,neutral
14280,neutral
14281,neutral
14282,contradiction
14283,entailment
14284,contradiction
14285,contradiction
14286,entailment
14287,entailment
14288,entailment
14289,entailment
14290,contradiction
14291,contradiction
14292,entailment
14293,contradiction
14294,entailment
14295,entailment
14296,neutral
14297,contradiction
14298,entailment
14299,contradiction
14300,entailment
14301,entailment
14302,contradiction
14303,contradiction
14304,entailment
14305,entailment
14306,neutral
14307,neutral
14308,entailment
14309,entailment
14310,neutral
14311,contradiction
14312,neutral
14313,contradiction
14314,contradiction
14315,entailment
14316,contradiction
14317,neutral
14318,entailment
14319,entailment
14320,entailment
14321,contradiction
14322,neutral
14323,contradiction
14324,neutral
14325,entailment
14326,neutral
14327,contradiction
14328,contradiction
14329,neutral
14330,entailment
14331,entailment
14332,neutral
14333,neutral
14334,contradiction
14335,neutral
14336,entailment
14337,entailment
14338,neutral
14339,contradiction
14340,contradiction
14341,neutral
14342,contradiction
14343,entailment
14344,entailment
14345,contradiction
14346,neutral
14347,neutral
14348,contradiction
14349,neutral
14350,contradiction
14351,entailment
14352,entailment
14353,neutral
14354,neutral
14355,neutral
14356,contradiction
14357,entailment
14358,neutral
14359,contradiction
14360,contradiction
14361,neutral
14362,neutral
14363,contradiction
14364,entailment
14365,contradiction
14366,neutral
14367,neutral
14368,entailment
14369,contradiction
14370,contradiction
14371,entailment
14372,neutral
14373,entailment
14374,contradiction
14375,entailment
14376,contradiction
14377,contradiction
14378,contradiction
14379,neutral
14380,neutral
14381,entailment
14382,contradiction
14383,contradiction
14384,entailment
14385,entailment
14386,contradiction
14387,neutral
14388,entailment
14389,neutral
14390,contradiction
14391,entailment
14392,contradiction
14393,neutral
14394,entailment
14395,contradiction
14396,entailment
14397,contradiction
14398,neutral
14399,entailment
14400,contradiction
14401,contradiction
14402,contradiction
14403,contradiction
14404,entailment
14405,contradiction
14406,neutral
14407,entailment
14408,entailment
14409,entailment
14410,contradiction
14411,entailment
14412,contradiction
14413,neutral
14414,contradiction
14415,contradiction
14416,entailment
14417,contradiction
14418,entailment
14419,contradiction
14420,contradiction
14421,neutral
14422,contradiction
14423,neutral
14424,entailment
14425,entailment
14426,entailment
14427,contradiction
14428,entailment
14429,contradiction
14430,entailment
14431,entailment
14432,entailment
14433,neutral
14434,contradiction
14435,contradiction
14436,contradiction
14437,neutral
14438,neutral
14439,entailment
14440,contradiction
14441,entailment
14442,contradiction
14443,neutral
14444,entailment
14445,neutral
14446,contradiction
14447,contradiction
14448,neutral
14449,neutral
14450,entailment
14451,neutral
14452,contradiction
14453,entailment
14454,entailment
14455,entailment
14456,contradiction
14457,neutral
14458,contradiction
14459,entailment
14460,entailment
14461,neutral
14462,neutral
14463,entailment
14464,neutral
14465,entailment
14466,contradiction
14467,entailment
14468,contradiction
14469,neutral
14470,neutral
14471,neutral
14472,neutral
14473,neutral
14474,contradiction
14475,contradiction
14476,neutral
14477,entailment
14478,entailment
14479,neutral
14480,entailment
14481,neutral
14482,contradiction
14483,entailment
14484,contradiction
14485,entailment
14486,contradiction
14487,contradiction
14488,neutral
14489,neutral
14490,neutral
14491,entailment
14492,contradiction
14493,contradiction
14494,contradiction
14495,entailment
14496,contradiction
14497,entailment
14498,contradiction
14499,entailment
14500,neutral
14501,contradiction
14502,neutral
14503,entailment
14504,entailment
14505,contradiction
14506,entailment
14507,entailment
14508,contradiction
14509,contradiction
14510,entailment
14511,contradiction
14512,entailment
14513,neutral
14514,neutral
14515,entailment
14516,neutral
14517,contradiction
14518,neutral
14519,contradiction
14520,entailment
14521,entailment
14522,neutral
14523,entailment
14524,contradiction
14525,contradiction
14526,neutral
14527,contradiction
14528,contradiction
14529,neutral
14530,entailment
14531,contradiction
14532,entailment
14533,entailment
14534,neutral
14535,neutral
14536,entailment
14537,neutral
14538,neutral
14539,entailment
14540,entailment
14541,contradiction
14542,neutral
14543,contradiction
14544,contradiction
14545,neutral
14546,entailment
14547,entailment
14548,neutral
14549,entailment
14550,contradiction
14551,contradiction
14552,neutral
14553,entailment
14554,entailment
14555,neutral
14556,entailment
14557,contradiction
14558,contradiction
14559,neutral
14560,entailment
14561,neutral
14562,neutral
14563,neutral
14564,neutral
14565,entailment
14566,neutral
14567,contradiction
14568,neutral
14569,neutral
14570,neutral
14571,entailment
14572,contradiction
14573,contradiction
14574,contradiction
14575,entailment
14576,neutral
14577,contradiction
14578,contradiction
14579,contradiction
14580,contradiction
14581,entailment
14582,neutral
14583,contradiction
14584,entailment
14585,neutral
14586,entailment
14587,entailment
14588,contradiction
14589,contradiction
14590,entailment
14591,neutral
14592,neutral
14593,contradiction
14594,entailment
14595,entailment
14596,contradiction
14597,entailment
14598,neutral
14599,neutral
14600,entailment
14601,entailment
14602,contradiction
14603,contradiction
14604,contradiction
14605,entailment
14606,entailment
14607,contradiction
14608,contradiction
14609,entailment
14610,entailment
14611,neutral
14612,entailment
14613,entailment
14614,entailment
14615,entailment
14616,entailment
14617,contradiction
14618,neutral
14619,neutral
14620,neutral
14621,neutral
14622,contradiction
14623,neutral
14624,contradiction
14625,contradiction
14626,contradiction
14627,entailment
14628,entailment
14629,contradiction
14630,entailment
14631,contradiction
14632,contradiction
14633,neutral
14634,entailment
14635,entailment
14636,neutral
14637,entailment
14638,entailment
14639,entailment
14640,entailment
14641,entailment
14642,contradiction
14643,contradiction
14644,contradiction
14645,contradiction
14646,neutral
14647,contradiction
14648,neutral
14649,neutral
14650,neutral
14651,neutral
14652,entailment
14653,neutral
14654,contradiction
14655,contradiction
14656,contradiction
14657,contradiction
14658,entailment
14659,entailment
14660,contradiction
14661,contradiction
14662,entailment
14663,entailment
14664,entailment
14665,neutral
14666,neutral
14667,entailment
14668,neutral
14669,entailment
14670,contradiction
14671,entailment
14672,contradiction
14673,neutral
14674,neutral
14675,neutral
14676,neutral
14677,neutral
14678,contradiction
14679,neutral
14680,entailment
14681,entailment
14682,entailment
14683,neutral
14684,neutral
14685,neutral
14686,entailment
14687,entailment
14688,neutral
14689,entailment
14690,entailment
14691,neutral
14692,contradiction
14693,contradiction
14694,contradiction
14695,contradiction
14696,contradiction
14697,neutral
14698,neutral
14699,entailment
14700,contradiction
14701,contradiction
14702,entailment
14703,contradiction
14704,entailment
14705,contradiction
14706,entailment
14707,entailment
14708,neutral
14709,contradiction
14710,entailment
14711,neutral
14712,neutral
14713,neutral
14714,contradiction
14715,neutral
14716,entailment
14717,contradiction
14718,contradiction
14719,contradiction
14720,neutral
14721,neutral
14722,neutral
14723,neutral
14724,neutral
14725,entailment
14726,neutral
14727,entailment
14728,entailment
14729,contradiction
14730,entailment
14731,contradiction
14732,contradiction
14733,contradiction
14734,entailment
14735,entailment
14736,entailment
14737,contradiction
14738,neutral
14739,contradiction
14740,contradiction
14741,contradiction
14742,neutral
14743,neutral
14744,contradiction
14745,entailment
14746,neutral
14747,contradiction
14748,neutral
14749,contradiction
14750,neutral
14751,entailment
14752,entailment
14753,contradiction
14754,contradiction
14755,neutral
14756,contradiction
14757,neutral
14758,entailment
14759,neutral
14760,contradiction
14761,contradiction
14762,contradiction
14763,entailment
14764,entailment
14765,neutral
14766,contradiction
14767,contradiction
14768,neutral
14769,contradiction
14770,entailment
14771,entailment
14772,contradiction
14773,neutral
14774,contradiction
14775,neutral
14776,entailment
14777,entailment
14778,contradiction
14779,contradiction
14780,neutral
14781,neutral
14782,entailment
14783,neutral
14784,entailment
14785,neutral
14786,contradiction
14787,neutral
14788,neutral
14789,contradiction
14790,entailment
14791,neutral
14792,neutral
14793,entailment
14794,neutral
14795,neutral
14796,entailment
14797,entailment
14798,entailment
14799,entailment
14800,contradiction
14801,neutral
14802,contradiction
14803,contradiction
14804,entailment
14805,contradiction
14806,entailment
14807,entailment
14808,neutral
14809,contradiction
14810,neutral
14811,contradiction
14812,neutral
14813,contradiction
14814,contradiction
14815,entailment
14816,contradiction
14817,neutral
14818,contradiction
14819,entailment
14820,neutral
14821,entailment
14822,neutral
14823,entailment
14824,entailment
14825,neutral
14826,entailment
14827,neutral
14828,contradiction
14829,entailment
14830,neutral
14831,contradiction
14832,neutral
14833,contradiction
14834,contradiction
14835,contradiction
14836,contradiction
14837,entailment
14838,contradiction
14839,contradiction
14840,contradiction
14841,entailment
14842,contradiction
14843,neutral
14844,contradiction
14845,entailment
14846,neutral
14847,entailment
14848,neutral
14849,contradiction
14850,contradiction
14851,neutral
14852,entailment
14853,neutral
14854,contradiction
14855,entailment
14856,entailment
14857,contradiction
14858,neutral
14859,neutral
14860,contradiction
14861,neutral
14862,contradiction
14863,entailment
14864,neutral
14865,neutral
14866,contradiction
14867,entailment
14868,entailment
14869,entailment
14870,entailment
14871,entailment
14872,contradiction
14873,contradiction
14874,neutral
14875,entailment
14876,contradiction
14877,entailment
14878,contradiction
14879,entailment
14880,contradiction
14881,neutral
14882,entailment
14883,neutral
14884,entailment
14885,neutral
14886,entailment
14887,neutral
14888,neutral
14889,neutral
14890,neutral
14891,entailment
14892,contradiction
14893,entailment
14894,neutral
14895,contradiction
14896,entailment
14897,contradiction
14898,entailment
14899,contradiction
14900,entailment
14901,entailment
14902,contradiction
14903,contradiction
14904,contradiction
14905,contradiction
14906,neutral
14907,neutral
14908,entailment
14909,entailment
14910,entailment
14911,neutral
14912,entailment
14913,neutral
14914,entailment
14915,contradiction
14916,contradiction
14917,neutral
14918,entailment
14919,contradiction
14920,contradiction
14921,neutral
14922,neutral
14923,neutral
14924,entailment
14925,contradiction
14926,contradiction
14927,neutral
14928,entailment
14929,entailment
14930,contradiction
14931,contradiction
14932,neutral
14933,contradiction
14934,neutral
14935,contradiction
14936,entailment
14937,contradiction
14938,entailment
14939,entailment
14940,neutral
14941,neutral
14942,neutral
14943,neutral
14944,neutral
14945,entailment
14946,entailment
14947,contradiction
14948,entailment
14949,entailment
14950,contradiction
14951,contradiction
14952,contradiction
14953,neutral
14954,neutral
14955,neutral
14956,entailment
14957,neutral
14958,neutral
14959,neutral
14960,contradiction
14961,contradiction
14962,neutral
14963,contradiction
14964,neutral
14965,neutral
14966,contradiction
14967,neutral
14968,contradiction
14969,entailment
14970,contradiction
14971,contradiction
14972,entailment
14973,neutral
14974,neutral
14975,contradiction
14976,entailment
14977,contradiction
14978,neutral
14979,contradiction
14980,contradiction
14981,contradiction
14982,neutral
14983,neutral
14984,contradiction
14985,entailment
14986,entailment
14987,contradiction
14988,entailment
14989,neutral
14990,neutral
14991,contradiction
14992,neutral
14993,contradiction
14994,contradiction
14995,contradiction
14996,neutral
14997,neutral
14998,neutral
14999,entailment
15000,contradiction
15001,contradiction
15002,contradiction
15003,contradiction
15004,entailment
15005,entailment
15006,neutral
15007,contradiction
15008,entailment
15009,entailment
15010,neutral
15011,contradiction
15012,neutral
15013,contradiction
15014,neutral
15015,entailment
15016,contradiction
15017,entailment
15018,contradiction
15019,entailment
15020,neutral
15021,contradiction
15022,neutral
15023,contradiction
15024,contradiction
15025,entailment
15026,entailment
15027,contradiction
15028,contradiction
15029,entailment
15030,entailment
15031,contradiction
15032,neutral
15033,entailment
15034,neutral
15035,contradiction
15036,neutral
15037,entailment
15038,contradiction
15039,contradiction
15040,entailment
15041,entailment
15042,contradiction
15043,contradiction
15044,neutral
15045,entailment
15046,neutral
15047,contradiction
15048,entailment
15049,entailment
15050,neutral
15051,entailment
15052,contradiction
15053,entailment
15054,entailment
15055,entailment
15056,neutral
15057,neutral
15058,entailment
15059,neutral
15060,contradiction
15061,contradiction
15062,entailment
15063,contradiction
15064,neutral
15065,contradiction
15066,entailment
15067,contradiction
15068,contradiction
15069,neutral
15070,contradiction
15071,contradiction
15072,neutral
15073,neutral
15074,neutral
15075,neutral
15076,neutral
15077,neutral
15078,neutral
15079,entailment
15080,entailment
15081,neutral
15082,contradiction
15083,contradiction
15084,contradiction
15085,entailment
15086,entailment
15087,entailment
15088,neutral
15089,contradiction
15090,entailment
15091,entailment
15092,entailment
15093,entailment
15094,entailment
15095,contradiction
15096,entailment
15097,neutral
15098,neutral
15099,entailment
15100,contradiction
15101,contradiction
15102,neutral
15103,contradiction
15104,contradiction
15105,entailment
15106,neutral
15107,neutral
15108,entailment
15109,neutral
15110,entailment
15111,contradiction
15112,entailment
15113,entailment
15114,neutral
15115,entailment
15116,neutral
15117,contradiction
15118,entailment
15119,neutral
15120,entailment
15121,entailment
15122,contradiction
15123,neutral
15124,neutral
15125,contradiction
15126,entailment
15127,contradiction
15128,entailment
15129,neutral
15130,neutral
15131,entailment
15132,entailment
15133,entailment
15134,contradiction
15135,entailment
15136,contradiction
15137,contradiction
15138,neutral
15139,entailment
15140,contradiction
15141,contradiction
15142,entailment
15143,contradiction
15144,neutral
15145,entailment
15146,contradiction
15147,neutral
15148,neutral
15149,contradiction
15150,contradiction
15151,neutral
15152,neutral
15153,neutral
15154,contradiction
15155,contradiction
15156,contradiction
15157,neutral
15158,entailment
15159,contradiction
15160,contradiction
15161,neutral
15162,contradiction
15163,entailment
15164,neutral
15165,neutral
15166,contradiction
15167,contradiction
15168,entailment
15169,contradiction
15170,neutral
15171,neutral
15172,entailment
15173,entailment
15174,neutral
15175,entailment
15176,entailment
15177,contradiction
15178,entailment
15179,entailment
15180,neutral
15181,entailment
15182,neutral
15183,entailment
15184,entailment
15185,contradiction
15186,entailment
15187,contradiction
15188,entailment
15189,contradiction
15190,entailment
15191,neutral
15192,contradiction
15193,neutral
15194,neutral
15195,neutral
15196,neutral
15197,contradiction
15198,entailment
15199,entailment
15200,entailment
15201,entailment
15202,entailment
15203,neutral
15204,entailment
15205,contradiction
15206,contradiction
15207,neutral
15208,entailment
15209,entailment
15210,neutral
15211,entailment
15212,contradiction
15213,neutral
15214,contradiction
15215,entailment
15216,contradiction
15217,neutral
15218,contradiction
15219,neutral
15220,entailment
15221,neutral
15222,neutral
15223,neutral
15224,neutral
15225,neutral
15226,entailment
15227,contradiction
15228,neutral
15229,contradiction
15230,neutral
15231,neutral
15232,contradiction
15233,neutral
15234,contradiction
15235,entailment
15236,entailment
15237,neutral
15238,contradiction
15239,contradiction
15240,entailment
15241,neutral
15242,contradiction
15243,neutral
15244,contradiction
15245,neutral
15246,entailment
15247,entailment
15248,contradiction
15249,contradiction
15250,entailment
15251,contradiction
15252,contradiction
15253,contradiction
15254,contradiction
15255,entailment
15256,contradiction
15257,entailment
15258,neutral
15259,neutral
15260,neutral
15261,entailment
15262,neutral
15263,entailment
15264,entailment
15265,neutral
15266,contradiction
15267,neutral
15268,neutral
15269,neutral
15270,neutral
15271,contradiction
15272,neutral
15273,entailment
15274,contradiction
15275,entailment
15276,neutral
15277,contradiction
15278,entailment
15279,contradiction
15280,entailment
15281,contradiction
15282,entailment
15283,contradiction
15284,neutral
15285,entailment
15286,contradiction
15287,contradiction
15288,neutral
15289,neutral
15290,entailment
15291,contradiction
15292,contradiction
15293,contradiction
15294,neutral
15295,contradiction
15296,contradiction
15297,neutral
15298,entailment
15299,contradiction
15300,neutral
15301,contradiction
15302,neutral
15303,entailment
15304,neutral
15305,entailment
15306,entailment
15307,neutral
15308,entailment
15309,neutral
15310,contradiction
15311,entailment
15312,contradiction
15313,contradiction
15314,contradiction
15315,neutral
15316,entailment
15317,entailment
15318,contradiction
15319,neutral
15320,neutral
15321,entailment
15322,neutral
15323,entailment
15324,neutral
15325,entailment
15326,neutral
15327,contradiction
15328,neutral
15329,neutral
15330,contradiction
15331,neutral
15332,neutral
15333,contradiction
15334,contradiction
15335,contradiction
15336,entailment
15337,contradiction
15338,entailment
15339,contradiction
15340,neutral
15341,contradiction
15342,contradiction
15343,contradiction
15344,neutral
15345,neutral
15346,contradiction
15347,neutral
15348,entailment
15349,neutral
15350,neutral
15351,entailment
15352,neutral
15353,contradiction
15354,entailment
15355,contradiction
15356,entailment
15357,entailment
15358,entailment
15359,contradiction
15360,contradiction
15361,entailment
15362,entailment
15363,neutral
15364,neutral
15365,contradiction
15366,contradiction
15367,entailment
15368,entailment
15369,entailment
15370,neutral
15371,neutral
15372,contradiction
15373,entailment
15374,contradiction
15375,neutral
15376,entailment
15377,entailment
15378,entailment
15379,contradiction
15380,neutral
15381,entailment
15382,entailment
15383,neutral
15384,contradiction
15385,entailment
15386,contradiction
15387,contradiction
15388,entailment
15389,entailment
15390,contradiction
15391,entailment
15392,contradiction
15393,neutral
15394,entailment
15395,entailment
15396,neutral
15397,entailment
15398,contradiction
15399,contradiction
15400,contradiction
15401,entailment
15402,entailment
15403,contradiction
15404,neutral
15405,neutral
15406,contradiction
15407,entailment
15408,entailment
15409,entailment
15410,contradiction
15411,entailment
15412,contradiction
15413,neutral
15414,neutral
15415,entailment
15416,entailment
15417,contradiction
15418,contradiction
15419,contradiction
15420,neutral
15421,neutral
15422,neutral
15423,entailment
15424,neutral
15425,contradiction
15426,neutral
15427,entailment
15428,entailment
15429,neutral
15430,contradiction
15431,contradiction
15432,entailment
15433,contradiction
15434,contradiction
15435,neutral
15436,entailment
15437,contradiction
15438,contradiction
15439,neutral
15440,contradiction
15441,neutral
15442,entailment
15443,entailment
15444,entailment
15445,neutral
15446,neutral
15447,contradiction
15448,contradiction
15449,entailment
15450,entailment
15451,entailment
15452,contradiction
15453,neutral
15454,contradiction
15455,contradiction
15456,entailment
15457,entailment
15458,neutral
15459,neutral
15460,contradiction
15461,entailment
15462,neutral
15463,neutral
15464,neutral
15465,neutral
15466,entailment
15467,neutral
15468,contradiction
15469,contradiction
15470,contradiction
15471,entailment
15472,neutral
15473,neutral
15474,contradiction
15475,neutral
15476,contradiction
15477,neutral
15478,contradiction
15479,entailment
15480,contradiction
15481,entailment
15482,entailment
15483,entailment
15484,entailment
15485,neutral
15486,neutral
15487,contradiction
15488,neutral
15489,contradiction
15490,entailment
15491,entailment
15492,contradiction
15493,entailment
15494,neutral
15495,entailment
15496,neutral
15497,neutral
15498,neutral
15499,contradiction
15500,contradiction
15501,contradiction
15502,entailment
15503,neutral
15504,entailment
15505,contradiction
15506,entailment
15507,contradiction
15508,entailment
15509,contradiction
15510,entailment
15511,contradiction
15512,contradiction
15513,neutral
15514,entailment
15515,entailment
15516,neutral
15517,entailment
15518,neutral
15519,entailment
15520,contradiction
15521,entailment
15522,entailment
15523,neutral
15524,contradiction
15525,contradiction
15526,neutral
15527,contradiction
15528,entailment
15529,neutral
15530,entailment
15531,entailment
15532,contradiction
15533,neutral
15534,entailment
15535,neutral
15536,entailment
15537,contradiction
15538,entailment
15539,entailment
15540,entailment
15541,contradiction
15542,entailment
15543,entailment
15544,neutral
15545,neutral
15546,entailment
15547,contradiction
15548,neutral
15549,neutral
15550,neutral
15551,entailment
15552,neutral
15553,contradiction
15554,contradiction
15555,neutral
15556,entailment
15557,neutral
15558,neutral
15559,contradiction
15560,contradiction
15561,contradiction
15562,entailment
15563,entailment
15564,entailment
15565,contradiction
15566,entailment
15567,contradiction
15568,contradiction
15569,entailment
15570,neutral
15571,entailment
15572,contradiction
15573,neutral
